source	key	candidate	revision	digest	census	licence_screen	revision_screen	fern_screen	disposition	evidence
sourcegraph	annotated-ref-target-closed-object	42Crunch/vscode-openapi:schema/openapi-2.0.json	19dea51bfd00dac2330f8c8dbe6affef526dc446	49be9184f5ce7a23f35437fa5d67b5f5c2514bde0b00f874a16fee5dcaeb7b38	excluded-non-openapi-3: not OpenAPI 3	not-run: census found no declaration	not-run: census found no declaration	not-run: census found no declaration	rejected	candidates.jsonl:11
sourcegraph	annotated-ref-target-closed-object	42Crunch/vscode-openapi:schema/openapi-3.0-2019-04-02.json	19dea51bfd00dac2330f8c8dbe6affef526dc446	4a8b0f7cd957e95bb2b0111c923f8e3deeec36d7710b3813b7d59098d38c8620	excluded-non-openapi-3: not OpenAPI 3	not-run: census found no declaration	not-run: census found no declaration	not-run: census found no declaration	rejected	candidates.jsonl:12
sourcegraph	annotated-ref-target-closed-object	42Crunch/vscode-openapi:schema/openapi-3.1-2020.json	19dea51bfd00dac2330f8c8dbe6affef526dc446	d4849be9769b625c3e800871a7e85c6d14a79a0ad57b138c8e856f1e0463ae6b	excluded-non-openapi-3: not OpenAPI 3	not-run: census found no declaration	not-run: census found no declaration	not-run: census found no declaration	rejected	candidates.jsonl:13
sourcegraph	annotated-ref-target-closed-object	42Crunch/vscode-openapi:schema/openapi-3.1.json	19dea51bfd00dac2330f8c8dbe6affef526dc446	bf9f8e648710c48874ce333f12c186c9f59c517202bda60c9bb650d120bcfe53	excluded-non-openapi-3: not OpenAPI 3	not-run: census found no declaration	not-run: census found no declaration	not-run: census found no declaration	rejected	candidates.jsonl:14
sourcegraph	annotated-ref-target-closed-object	5201213/wechatpadpro-on-wechat:schemas/swagger-new.json	210672ab008b3bc9be7dcc2d35e5f860f2d9c13a	7270302718369722d96f4d2889666df0416eadc850a4b065ba9c883b8c740f85	excluded-non-openapi-3: not OpenAPI 3	not-run: census found no declaration	not-run: census found no declaration	not-run: census found no declaration	rejected	candidates.jsonl:15
sourcegraph	annotated-ref-target-closed-object	5e-bits/5e-srd-api:apps/api/src/swagger/schemas/2014/armor.yml	c0df74648b1758d99403fb1e0a08a92d35cd5730	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	5e-bits/5e-srd-api:apps/api/src/swagger/schemas/2014/features.yml	c0df74648b1758d99403fb1e0a08a92d35cd5730	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	5e-bits/5e-srd-api:apps/api/src/swagger/schemas/2014/spell.yml	c0df74648b1758d99403fb1e0a08a92d35cd5730	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	5e-bits/5e-srd-api:apps/api/src/swagger/schemas/2014/subclass.yml	c0df74648b1758d99403fb1e0a08a92d35cd5730	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	5e-bits/5e-srd-api:apps/api/src/swagger/schemas/2014/traits.yml	c0df74648b1758d99403fb1e0a08a92d35cd5730	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	5e-bits/5e-srd-api:apps/api/src/swagger/schemas/2024/monsters-common.yml	c0df74648b1758d99403fb1e0a08a92d35cd5730	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	5e-bits/5e-srd-api:apps/api/src/swagger/schemas/2024/spells.yml	c0df74648b1758d99403fb1e0a08a92d35cd5730	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	5e-bits/5e-srd-api:apps/docs/openapi-2024.json	c0df74648b1758d99403fb1e0a08a92d35cd5730	244da57b9b0bba82c3e7fd0b07705de877032c5ff97d263caf6662ce7408fecd	census 0	not-run: census found no declaration	not-run: census found no declaration	not-run: census found no declaration	rejected	candidates.jsonl:16
sourcegraph	annotated-ref-target-closed-object	5e-bits/5e-srd-api:apps/docs/openapi.json	c0df74648b1758d99403fb1e0a08a92d35cd5730	baa075f831a206d6b8455e465b4097291cdc6c051659766c6ba4a04bda572e3b	census 0	not-run: census found no declaration	not-run: census found no declaration	not-run: census found no declaration	rejected	candidates.jsonl:17
sourcegraph	annotated-ref-target-closed-object	AFunc-OPC/Skiller:docs/openapi.json	931b5c70f3a2c767014b9cb4faa5c489da003932	d1946cea7faa9912ae7157c22482dce741d052c50eef847e56e8cb7743b9279c	census 0	not-run: census found no declaration	not-run: census found no declaration	not-run: census found no declaration	rejected	candidates.jsonl:18
sourcegraph	annotated-ref-target-closed-object	AOSSIE-Org/PictoPy:docs/backend/backend_python/openapi.json	7bb57b326bca9188c271554e27a650c2bfaa220f	26c6f32c2299fc35caaefb1a4b43eaedcbc4d5ba2e1da4e12c0c985ac45f874d	census 0	not-run: census found no declaration	not-run: census found no declaration	not-run: census found no declaration	rejected	candidates.jsonl:19
sourcegraph	annotated-ref-target-closed-object	APIs-guru/aws2openapi:validation/swagger2Schema.json	1fe6ea4386069be1413a85622bddcd1d074315ec	dc8e35866bb2bc81eda23a9b892c6a480ec357b506616790ba3442b59a65824d	excluded-non-openapi-3: not OpenAPI 3	not-run: census found no declaration	not-run: census found no declaration	not-run: census found no declaration	rejected	candidates.jsonl:20
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amadeus.com/2.2.0/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	2a00a46ca8b2cb951d96eae55956d62ec376568310ae299aacbd38a4c2edb811	census 0	not-run: census found no declaration	not-run: census found no declaration	not-run: census found no declaration	rejected	candidates.jsonl:21
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amadeus.com/amadeus-branded-fares-upsell/1.0.1/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amadeus.com/amadeus-flight-availabilities-search/1.0.2/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amadeus.com/amadeus-flight-choice-prediction/2.0.2/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amadeus.com/amadeus-flight-create-orders/1.9.0/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amadeus.com/amadeus-flight-offers-price/1.2.2/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amadeus.com/amadeus-flight-order-management/1.9.0/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amadeus.com/amadeus-seatmap-display/1.9.2/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/accessanalyzer/2019-11-01/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/alexaforbusiness/2017-11-09/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/amp/2020-08-01/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/amplify/2017-07-25/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/amplifyuibuilder/2021-08-11/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/apigateway/2015-07-09/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/apigatewayv2/2018-11-29/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/appconfig/2019-10-09/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/appflow/2020-08-23/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/appintegrations/2020-07-29/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/application-autoscaling/2016-02-06/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/application-insights/2018-11-25/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/apprunner/2020-05-15/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/appstream/2016-12-01/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/appsync/2017-07-25/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/arc-zonal-shift/2022-10-30/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/athena/2017-05-18/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/auditmanager/2017-07-25/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/backup/2018-11-15/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/batch/2016-08-10/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/billingconductor/2021-07-30/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/braket/2019-09-01/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/budgets/2016-10-20/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/ce/2017-10-25/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/chime-sdk-media-pipelines/2021-07-15/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/chime-sdk-messaging/2021-05-15/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/chime-sdk-voice/2022-08-03/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/chime/2018-05-01/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/cleanrooms/2022-02-17/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/clouddirectory/2016-05-10/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/clouddirectory/2017-01-11/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/cloudformation/2010-05-15/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/cloudhsmv2/2017-04-28/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/cloudsearch/2011-02-01/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
sourcegraph	annotated-ref-target-closed-object	APIs-guru/openapi-directory:APIs/amazonaws.com/cloudsearch/2013-01-01/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	not-fetched	acquisition-outstanding: document not yet fetched	not-run: acquisition-outstanding	not-run: acquisition-outstanding	not-run: acquisition-outstanding	outstanding	queries.jsonl:1
